"code","iso","country","PMD.raw.1990","PMD.raw.1991","PMD.raw.1992","PMD.raw.1993","PMD.raw.1994","PMD.raw.1995","PMD.raw.1996","PMD.raw.1997","PMD.raw.1998","PMD.raw.1999","PMD.raw.2000","PMD.raw.2001","PMD.raw.2002","PMD.raw.2003","PMD.raw.2004","PMD.raw.2005","PMD.raw.2006","PMD.raw.2007","PMD.raw.2008","PMD.raw.2009","PMD.raw.2010","PMD.raw.2011","PMD.raw.2012","PMD.raw.2013","PMD.raw.2014","PMD.raw.2015","PMD.raw.2016","PMD.raw.2017","PMD.raw.2018","PMD.raw.2019"
356,"IND","India",1841.3100901963,1830.13343100169,1819.71191644441,1802.26686274134,1788.23819809934,1771.81693756917,1799.42524170429,1890.76874477294,1941.90050128958,1957.98173470213,1995.69318381674,2032.41923878174,2056.66453092821,2053.39312269147,2017.37307344098,2068.89430118092,2141.47542568091,2217.35182558631,2295.26460342125,2302.26017283787,2345.83114360801,2454.84891268527,2595.46580053385,2739.6749995572,2791.11069934649,2808.19256579716,2712.3622185565,2640.19959440492,2667.98883124644,2706.5327558704
360,"IDN","Indonesia",1193.04480174656,1230.22214752073,1263.30794487705,1293.14339396336,1312.36322163996,1322.31575715304,1328.08153037228,1338.87791171776,1353.05752339175,1361.86121256614,1366.73626004975,1368.60620545671,1368.92448336439,1366.6186709621,1366.48096300015,1369.5550962434,1386.67433380849,1422.35685481364,1466.72089034164,1499.13715634918,1505.46551585354,1495.75133072791,1493.7581870447,1487.18113385916,1473.31267661036,1463.49484675459,1422.18730515461,1391.91368236808,1404.51208348707,1449.93057186792
364,"IRN","Iran",2573.38174693434,2586.76351894661,2598.2208921162,2583.20349650628,2572.35018271658,2558.58210686978,2546.2489415478,2549.54514705311,2546.13469519981,2537.83399317081,2512.9182539425,2474.63961378463,2417.25094723136,2350.85793192608,2275.17286822663,2204.73154065842,2147.04871239495,2086.8249188866,2036.87143636087,1996.74423919441,1942.98265045592,1881.09844622871,1843.20757117413,1824.58136769447,1800.82825386541,1771.7356286296,1692.55043161845,1636.71355610517,1592.93142222735,1563.80116777097
368,"IRQ","Iraq",3535.1051257565,3516.35512952654,3557.20784534753,3622.90013390735,3643.13876902233,3699.23428753588,3768.30761532497,3845.21865950276,3893.33092211616,3913.0450211452,3901.30052804572,3857.14693556819,3826.18493770602,3838.33781132276,3799.26732698779,3792.8163618366,3795.13545088044,3831.30171356684,3864.83707441994,3868.12397178597,3802.6449400278,3695.03849319421,3582.08388783967,3474.6347298939,3385.39886370001,3316.56243927365,3215.0103452561,3118.06900597268,3079.89556222594,3062.06718622483
372,"IRL","Ireland",779.211197676262,745.222883187624,714.664014542162,695.471199045902,663.552164996239,648.461189788601,614.636564402121,585.989586439574,558.816617330203,535.389195956066,501.624991058969,463.20852955156,433.827797409076,405.016853206222,381.641120222019,353.774593277694,335.431426929117,317.263683225,304.187219545053,292.312258559025,268.188491585167,259.010102549321,241.861862720625,223.62989252086,203.773988743156,187.486507177898,166.814155464748,155.637021152689,156.128523140766,162.585660110402
833,"IMN","Isle of Man",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
376,"ISR","Israel",1036.78892983887,1076.26822645536,1106.117775654,1073.32491655525,1050.26602601147,1024.1867240747,978.855091067397,940.564336152685,907.880166037752,860.814506712178,824.932799457975,785.616178332296,759.212256457396,732.221406017846,701.022174030738,680.287115688354,659.68100705613,651.615736525162,633.160799925388,614.079389792979,598.700475354163,587.383579723515,566.464515257072,544.560411567048,520.502785221537,505.310645717309,469.112456095998,444.054353387526,440.835823710702,439.781100888227
380,"ITA","Italy",1024.55274372739,994.95802823489,951.879427536811,913.975156954625,883.757392553584,851.527376455315,821.92496000309,800.529926981695,787.725627731176,761.849841657411,727.844545956551,699.642082629696,673.717291317065,654.70297972965,615.594719295851,592.855135683589,570.823126851834,552.488833325569,537.636451529965,522.76861923198,501.62799487859,486.219041378079,467.386703299638,443.503914189499,421.07555510524,410.864401474515,375.866914545149,357.89027402418,357.110023375003,357.491643954015
388,"JAM","Jamaica",529.926447749532,504.558447946348,537.422157060649,575.697458636761,607.586763539433,633.796031714118,655.898993040293,694.146859735951,730.798684348649,776.952075395252,793.489095703894,807.914005431582,783.029485024942,763.936898398223,744.173768649982,710.79874460481,712.844370771548,770.728352083818,830.419958125406,856.935094159493,761.730023152345,809.445996362299,767.372821160942,783.7533800931,857.995624720627,869.767404534717,861.704728087973,853.225768084553,850.859026785426,854.892033221163
392,"JPN","Japan",428.015591877087,414.937115555265,404.498358608828,393.104217727223,378.857387998836,372.473374067458,358.151395117138,348.809553293628,347.678008227803,343.911308331705,331.201684275118,319.234305030115,306.634240596607,296.841782021019,285.065632243205,278.813998098495,268.348145847759,259.436618420605,251.514406912415,244.949331583442,242.194667952617,244.964042797882,249.629864342235,257.042911142339,262.348428449446,262.790926158888,261.710278122283,257.266562927124,256.644139584006,256.01921584778
832,"JEY","Jersey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
400,"JOR","Jordan",2427.36984639407,2464.56047397608,2474.05414036248,2559.27560664715,2571.78127890546,2586.87284035952,2574.41123652077,2503.73267753409,2434.4041935052,2363.69645055408,2276.54845849519,2262.85300229455,2252.98412443318,2197.47757983916,2204.80340529352,2208.56642341526,2175.07615252703,2038.60670597998,1911.17019889876,1837.29729617355,1782.01212182948,1732.69105085443,1671.88097876125,1615.81794934405,1594.87517538766,1570.98154148126,1535.75706213994,1485.40698586261,1453.42809938988,1426.95858271616
398,"KAZ","Kazakhstan",1812.20854199133,1901.78982699549,2028.02882581042,2220.6613858997,2371.71909540895,2504.71201762359,2509.94326500223,2425.78974165193,2311.51311905768,2217.76814104705,2206.53842620934,2196.09768258557,2201.65089209057,2219.28284806052,2174.81188649503,2159.2407616295,2129.02548847116,2093.8056554208,2002.28852739942,1924.33684826032,1915.15602010908,1889.85592394896,1868.30548041506,1819.93126884324,1765.62172365625,1718.87348137351,1660.47095057199,1595.51872513321,1581.10966446847,1555.80776973874
404,"KEN","Kenya",416.755922037487,425.421823867876,438.109188835796,451.252044857639,465.099304948133,479.620415219864,500.720460782212,531.451277439555,564.161969063534,586.895017320587,608.373717568644,612.291344732469,620.836298000935,627.629979395403,631.579417690102,635.254602785655,650.273131437702,680.196658688603,715.511050322955,753.86337322211,785.138374345902,811.233046041642,835.68444208031,854.315912627834,864.824690302065,857.948195800474,825.117643294877,780.923330041875,737.308577088103,687.620724487361
296,"KIR","Kiribati",637.80446050668,675.609826791168,711.315781795068,742.61698557451,758.005198918836,769.081899666158,782.105202796977,795.535312457844,804.037513563425,814.479446512953,815.244039155554,813.158489842737,810.237965440693,806.949067208225,800.012005529979,789.976376553753,776.73377095288,758.816313464043,739.382800662157,719.14266454702,703.451443782705,691.904433789803,681.154579163482,671.006463031498,662.425118527347,656.953484186623,694.0373238273,745.159844591416,770.732518411112,784.738162693256
689,"XKX","Kosovo",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
414,"KWT","Kuwait",2423.74881192732,2045.89363679929,1888.67828955542,1874.84358524748,2006.272342046,2075.40478337041,1983.09069417412,2198.20114570395,2100.25945065061,2295.85606682263,2254.87927134745,2018.05151023353,2151.96038110212,2120.79553504744,2155.82908221183,2206.12125836198,2220.06937968369,2182.17114398318,2352.65122742255,2226.3745833309,1979.85810526716,1846.20803721129,1848.75183360011,1794.26390260812,1754.59433882805,1766.27799030328,1733.13681040366,1712.68612935336,1695.2972432639,1695.36550875552
417,"KGZ","Kyrgyzstan",1647.26461983124,1681.74560793218,1730.62306034833,1860.14488238466,1999.21601373075,2035.44317799115,1987.74193582593,1971.04320387367,1962.15773419317,1932.80810937541,1980.86403720559,1975.5833913292,1984.93308605877,1991.03981988666,1931.68665997593,1929.9897384086,1965.28842120703,1938.58675842339,1864.47067999791,1780.27272445266,1740.59840410899,1722.64894145214,1716.06116431461,1700.87334576619,1680.77528778807,1654.52525980887,1542.44478603487,1500.06190714085,1478.6774439772,1489.84963938935
418,"LAO","Laos",898.635889429692,902.657881548189,908.367157535979,916.605411423647,923.303118717528,929.07085999411,932.399326755927,936.323538534021,940.529167159226,944.953506729118,947.313743941323,958.918725571287,967.566520578265,978.329563475505,985.422740381323,992.137222152553,1006.34085807149,1025.39545113477,1058.54127545152,1063.3776129207,1040.11264107303,1000.79560387796,964.46504102134,930.843188186666,900.020133868817,877.696790849673,858.650720344085,845.108346006553,869.799334456942,930.05638406996
428,"LVA","Latvia",1761.63182177724,1800.59656633328,1875.95758919632,2128.477986145,2314.16142867488,2136.15279018121,1783.72065439852,1638.29069344069,1638.10975038342,1488.84525048494,1414.96669884495,1472.41243321159,1439.30853373272,1388.58669837613,1357.47972032052,1401.33422436346,1458.38556002548,1429.07423490981,1307.06461966289,1234.49583015071,1197.22950819963,1116.94627286162,1032.03025993909,961.168138833505,858.218227731367,768.298646985886,657.697092270307,606.76716304763,604.609801254919,612.174978843397
422,"LBN","Lebanon",1940.77521894329,1971.87273948564,2008.48814471768,2029.57005985046,2007.70898598139,1962.9364800206,1910.87014998957,1863.57323556184,1812.10551767282,1762.19335952634,1724.92308115529,1701.16324862937,1688.48135455703,1689.94266921735,1702.41596027662,1723.32391634161,1757.95834709652,1805.89970283746,1852.88643990645,1883.14841588005,1886.31492289534,1883.34254502988,1868.31983814394,1858.28639076596,1848.9217278833,1828.01649922263,1760.07369291003,1693.72468930923,1668.71217910969,1647.45042302885
426,"LSO","Lesotho",939.555790931121,974.23599608522,1010.63798413819,1043.20714686801,1079.39625270031,1106.16260759612,1133.52984691859,1172.02386760487,1226.63329740098,1280.96358292421,1349.35465078073,1386.26210824681,1431.34235138338,1480.00529534165,1529.14219343815,1571.037098277,1638.93449069995,1757.02922833306,1898.46059947571,1990.72033559519,2070.5857936045,2131.64283232699,2196.09098170922,2238.55954225647,2270.03732928793,2264.27463057469,2197.03944028972,2133.15188927975,2087.91913059498,2050.93872412925
430,"LBR","Liberia",982.867969344867,816.374644549955,753.80614655061,705.254408538279,650.871015003334,606.352668483753,603.239773856194,603.091204035243,610.456556152558,607.335324663496,609.804073682428,615.678454284818,632.88527416872,648.867874558716,653.739782690717,658.638104395426,654.055091207695,647.962567011452,647.05440778461,652.160374802894,657.046228431609,695.332929583261,782.167645029081,856.484587727503,895.132385965123,904.381456284566,856.155573273877,803.371970912286,810.673620812586,853.108870011411
434,"LBY","Libya",1779.23596359849,1852.11065767369,1898.79432716661,1944.06710296742,1968.60604790692,1970.99729133015,1948.30435502931,1987.53145684663,2038.58809172523,2070.10939355626,2085.93956234326,2097.00062103784,2114.58546071359,2081.78014428503,1996.09907412731,1984.30646890952,1994.69568677745,2150.52203429136,2142.21330629493,2176.81359553728,2101.67888312818,2068.67438445393,1989.54288206545,1942.03539440221,1918.87839357131,1905.46411299191,1903.60960975072,1901.04072517327,1910.62853481968,1929.94891423471
438,"LIE","Liechtenstein",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
440,"LTU","Lithuania",1319.71244407599,1387.06743937174,1373.93324663078,1504.17806072711,1525.70713957488,1446.97424190125,1288.94609350206,1151.84930342462,1084.89571046398,1003.52410111195,957.949856755279,985.872822582127,965.228411333587,963.217443168917,962.677985662041,1021.10796518365,1053.98771921696,1088.56648645403,1037.54266770533,939.33950959742,930.976898427124,893.026322477695,836.809555170736,787.355733733473,699.829693293326,652.600607305462,572.679290004525,479.733796343762,474.498366198517,474.236148734227
442,"LUX","Luxembourg",854.895400028569,823.66986852933,782.706142358829,747.698331938291,708.176199042083,677.120298410908,647.483859248663,605.881715205008,570.312031711497,533.983147681144,508.209344394539,479.647925490117,462.938125792732,444.254067512268,431.641126778507,415.960134958248,406.950286896328,394.268305038846,385.808817916008,383.395353217709,375.90379715798,359.384578997868,334.512585351871,305.669451963384,276.461749707804,251.555510479865,228.762351406524,219.824979706161,220.736204754537,227.674507787973
446,"MAC","Macao",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
450,"MDG","Madagascar",384.263267223235,382.396718774754,380.44372687407,387.360474945282,377.448752465848,382.807429574664,385.059200322772,389.935517012019,399.848548478608,404.011710388143,409.566742222489,417.1914165811,438.064805346726,459.117177023747,472.897647925574,481.588829931133,480.559919180341,479.172962255497,485.439763872254,489.952042046069,491.76178995821,504.396226432655,523.049781920769,542.709589397668,558.421843452961,559.704834343419,544.889230036838,531.065199171065,534.207825773822,547.733651296669
454,"MWI","Malawi",359.798696607336,357.094498553652,360.093673149577,368.376974696912,377.550566652062,375.563637599142,375.619385732481,385.415182291228,401.085001339726,420.039521404039,427.745408191417,423.116132850454,419.353276367857,417.012725194139,413.434911874086,408.830273082766,413.549861025817,421.067863368807,432.482177625881,452.895679700548,473.804392060092,493.925827865597,512.293340042186,526.507091927938,533.967478995542,530.957690308046,509.156547662733,481.153287232676,471.540861487473,462.183456705858
458,"MYS","Malaysia",2049.62888511883,1922.23331016366,1833.84384479476,1771.24596064987,1739.25369620825,1751.52517642873,1664.66521232715,1607.22515763836,1541.12466317059,1648.02946441839,1526.42676570803,1479.86476055386,1463.31981475195,1469.42543066746,1430.68729716853,1397.37854348892,1359.15961482062,1319.32080963053,1314.36078639291,1305.63758144837,1258.251544518,1236.57484838954,1226.0912282405,1180.64863782121,1205.24870330646,1209.06816818534,1149.50926625504,1088.23908734999,1081.91013836819,1101.20820711918
462,"MDV","Maldives",717.575470357816,772.085647764486,812.351465565606,828.902796267596,818.680729496288,808.562501999072,794.323602274173,757.540998322341,695.323369961063,640.219988681283,617.43666159084,604.206579357985,580.180383212508,569.321559484061,558.440380219657,552.66267525751,554.131483145536,561.573012647521,572.43990283831,581.008035579762,576.931368913312,548.194516917123,507.611112846071,464.254049816865,428.666569551992,409.822856220934,438.604141648763,466.716531201771,465.625648288059,460.694103681129
466,"MLI","Mali",578.863460070878,571.161393708473,568.33454558272,564.251909139883,561.48633928789,561.358436836775,570.533195133699,590.174028177567,611.50974696678,629.217133078306,640.492883125495,635.835999915774,646.443480618369,640.798519443327,637.479281335362,638.441111286816,647.092487602662,659.886028032788,684.790979433525,706.633016560034,720.285460745306,731.525202851395,753.027079796648,773.919813539902,789.926253552447,802.8498734478,816.306148066952,811.681418228304,803.180872387299,800.781071473694
470,"MLT","Malta",943.710638882844,917.350067170411,898.267000601756,867.533141820305,835.103859327945,818.093988638918,804.027392795263,783.011440374642,746.391590820623,726.492363247785,700.740754401175,680.062356612616,662.108220039847,640.53463092098,615.395167681453,596.899624938107,586.847068689979,596.211926392552,609.398815911643,611.093557235543,603.339082282664,585.470184290256,547.677000009506,499.978721574759,455.894661360051,416.991950952068,393.467897284383,376.586184923868,374.504077089007,382.192004882397
584,"MHL","Marshall Islands",608.529775394249,644.608760526919,680.929638166453,705.971785622622,700.66867175107,735.744028791915,769.101714125644,811.532669844316,850.068726139825,886.928381350438,919.871951774406,945.353756976285,971.173203061678,995.315194576504,1013.02821412466,1026.67712236364,1040.50946942353,1042.02953485309,1041.9917530478,1039.66578237206,1036.70427878254,1031.28696893461,1023.19920377882,1015.00889174507,1009.13821801385,1008.33719701062,1026.73341578903,1048.1667140144,1055.0104222493,1056.90843690028
478,"MRT","Mauritania",1483.72435657624,1528.36290911649,1578.92710949057,1621.86589843713,1627.05713657809,1633.70417312338,1681.63471337257,1709.86869178918,1746.80188867803,1732.6096566551,1737.92107764948,1732.91150571439,1709.78260984562,1662.06916546361,1652.72746374553,1644.5994920916,1650.43487204652,1625.85401111339,1622.04981206144,1681.77363377123,1688.45579695659,1730.76729151936,1823.58357504883,1879.43443422716,1873.79444279831,1900.6734615547,1868.7453091109,1882.21075948126,1852.6106342331,1832.70668272912
480,"MUS","Mauritius",1433.18781104313,1399.04543299695,1426.74183927506,1472.93927063713,1478.05743215298,1477.67161525836,1489.69207532117,1524.55444107641,1460.1420562332,1455.47958741948,1418.10035875893,1408.94742529748,1439.79604749705,1446.30915081246,1426.64539118416,1409.3969096947,1356.836691951,1288.43906373398,1259.36824632504,1224.8116322785,1170.77614343157,1137.28414421703,1120.9692942742,1083.21767416313,1092.61788022691,1081.17827294231,1061.77677645915,1049.76552864305,1052.38120022871,1050.37496635143
484,"MEX","Mexico",1350.83836983121,1328.32354345179,1321.07376729622,1320.59909412455,1315.42853021784,1315.15455454878,1304.36856093895,1298.35678937255,1272.93042650765,1240.52009095627,1194.71481986965,1145.83987018153,1103.41394514726,1052.10941198359,986.695597963675,965.788756165487,931.44863449881,907.136043558923,916.302967180647,921.402020551207,898.814341231104,885.33935682425,891.424455531927,924.473344860645,935.472277792594,928.957550201813,919.209834990857,920.357730139953,906.340169428025,901.619458614154
583,"FSM","Micronesia",803.167934077672,838.42131951286,870.480430956234,899.107199820757,928.386066737035,951.259714038495,976.513578395617,999.837774016777,1020.54047962086,1039.91529331823,1057.68192332387,1072.07414825314,1089.65300999331,1105.30453501806,1124.83469947341,1140.59524405476,1150.52268100795,1159.76722667613,1170.69029403542,1182.14423612873,1196.74313354827,1230.63820311344,1285.07546054961,1346.99908333128,1399.33276053685,1421.93568490542,1348.64776454532,1273.43321688145,1284.24620107858,1334.86499222514
498,"MDA","Moldova",1641.31007143963,1730.38419379291,1666.68630133094,1729.41603486186,1944.79666731426,2003.97869993303,1888.76818363125,1710.6983674528,1598.59024926601,1590.06669959079,1570.45428134922,1541.66970398486,1579.55899587145,1631.31880838741,1637.3118280349,1726.09319773262,1684.94624253708,1675.80486454774,1654.18340791463,1653.50820422455,1672.10076061218,1469.53991831259,1417.08754602883,1322.13869705407,1315.61400487031,1291.55894679344,1113.31300694177,938.503909081588,916.734610032848,917.196451841048
492,"MCO","Monaco",379.17733872595,356.307197955936,341.156620268597,331.880669290611,326.535661959443,322.587262431082,350.509904120601,419.252638964741,498.575347114177,559.724393141704,578.060530607147,567.485029773781,554.401410060446,540.968030188726,528.437074588179,518.607826174127,510.770804839558,501.758998359011,493.966688325839,488.670318504848,482.474521210106,474.720227498569,463.967255701657,451.935007655231,436.457766105145,417.638507450072,379.116339510178,349.233154921388,346.47367248297,347.994423389432
496,"MNG","Mongolia",2036.59570315623,2067.86615160147,2120.73917661208,2179.40904172958,2232.18740381159,2334.73451655185,2420.81582367986,2487.81379797257,2543.17352456529,2603.18802007744,2640.46888348696,2647.09320862575,2605.42906744188,2545.10068674942,2469.93005106732,2404.70133880109,2361.66022453473,2344.6219709443,2367.35478459782,2463.7621159269,2531.57741512792,2585.20089648517,2625.94869587431,2649.25862615671,2630.79852248599,2579.12447379639,2560.70286508493,2554.50121302079,2580.0475324838,2670.15714968646
499,"MNE","Montenegro",1812.71311679454,1746.94796320091,1750.96359828312,1821.15116289155,1884.936464695,1902.37494616021,1923.48065172476,1957.96537523951,1936.53348185067,1906.27693731482,1885.80844346933,1873.25962179845,1851.17426932018,1845.0695862882,1824.19718015251,1811.0017257682,1786.12236844555,1748.65584250946,1716.05929941009,1692.81085467621,1652.33999383951,1613.13273201628,1559.39235423815,1532.27105343542,1511.20050104637,1479.27406665075,1440.19181612494,1400.94680508259,1356.71899595182,1324.11726630464
504,"MAR","Morocco",1489.19612140666,1510.3376453493,1561.0748316917,1614.74522724102,1640.50287653179,1686.83081668866,1735.48777135703,1814.60369676567,1887.72885471393,1972.20044859542,1983.53719712968,2001.45745250029,2013.60167161516,2062.38463343724,2089.13734029962,2121.81609380678,2155.53988517633,2193.20475713295,2225.11716141798,2243.63276693904,2247.69357764808,2236.52272622452,2235.24065347629,2311.47310843955,2308.56297269457,2315.47423947485,2357.73202003524,2406.52197178556,2425.26644999266,2425.6629002943
508,"MOZ","Mozambique",239.339533452125,235.839789704892,230.873247831377,223.769423595279,220.282808721287,222.365595113544,225.285787337979,230.899355731336,238.564752436366,247.15359379777,254.591855713953,253.959524495924,256.126951218067,257.641726023248,263.43082552323,272.073023037057,290.990670116707,308.175637331955,328.358701943199,346.286572350543,364.696626506514,382.691301847075,405.85452960227,422.809444926357,433.963168490601,435.595615002644,427.772918459064,419.906333205683,414.841401246845,411.71351271357
104,"MMR","Myanmar",1310.63372295147,1321.3369381737,1328.92805237606,1336.26700990428,1341.27361758494,1347.70234754517,1354.301456973,1360.2391223278,1372.08852677583,1383.27753654733,1398.06895446629,1430.68634492977,1489.23515051764,1559.07614264135,1636.64713375873,1679.8973153262,1715.79897298157,1740.67951560036,1767.3448914883,1778.3169392922,1746.47350337104,1707.99265997121,1655.38468326964,1622.49349309888,1584.68276397507,1552.91730062421,1523.12029788052,1497.02467026254,1500.43870816361,1533.80504335829
516,"NAM","Namibia",1136.39207810705,1144.74926848333,1162.76803251909,1176.62873020516,1211.43433564872,1238.69048676435,1271.21175751124,1321.31703177708,1393.26028905049,1464.33296218467,1530.01211576404,1537.34706778768,1569.48733630822,1567.75009342049,1551.35136136626,1539.1429732177,1521.72564148395,1528.87600891378,1540.0443607806,1558.53146754079,1579.672698764,1572.06604203769,1579.84000423455,1608.45934822331,1626.76325187885,1632.14983048483,1610.91411793814,1581.54447551923,1556.63519208854,1526.97170022854
520,"NRU","Nauru",875.870982152265,933.313642980521,982.574525112419,1019.2867443123,1053.7037115444,1090.8418995804,1102.68674980647,1085.76004941873,1050.32923862865,1014.8815844869,996.165241120667,1003.69793464468,1005.22582840572,1001.77145166595,997.487208809076,988.472212263141,970.242862749126,949.825061562287,919.858673033195,893.374937408303,865.123091857119,843.595403874768,832.965914857341,821.348416785316,809.604322665339,806.263728007571,825.89891956398,840.504994619602,827.766279275797,807.3955510419
524,"NPL","Nepal",1209.21104991971,1182.7585514384,1165.16600556721,1167.72650578328,1167.4635559361,1171.69184514062,1181.57056521237,1213.80655926552,1250.64266777378,1285.93385786096,1319.92738945652,1342.41655763667,1366.62605807583,1397.34580474803,1439.15662161695,1508.72540498635,1575.3536740496,1637.37516874012,1697.66953629377,1759.69295701478,1813.95025828045,1899.7394700283,2006.21930394702,2125.04219483276,2186.74914015325,2205.71611322997,2162.33885228022,2124.08882650727,2147.71619250677,2235.58907467932
528,"NLD","Netherlands",973.970940700902,942.380884281279,914.561084579234,907.006332014642,870.781858072018,849.905003122034,826.988025976875,791.864770642783,766.439850080443,745.299271861192,718.566987356928,685.174102842625,653.530944947129,619.693168312758,577.153732665381,548.987403485658,524.323213049852,504.993973532002,494.601888822526,483.061510282791,470.826865112911,446.57050354925,416.397123744495,379.962827908422,346.604515683869,330.967351651949,325.303980544445,320.650783698612,314.954825639618,307.866058311595
540,"NCL","New Caledonia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
554,"NZL","New Zealand",283.664060629971,271.496814456618,264.677664720882,257.963913417432,245.556000258774,239.446965816964,230.390513198905,220.248236132365,206.839670931131,202.623120228179,193.365156072547,184.490823694083,175.459690722757,161.805400756508,150.593188969504,139.482239151168,133.365491183136,130.095482678149,126.737504315126,123.95975335843,120.864865768947,116.480453886087,111.831943644351,107.131767221337,105.423224796913,98.8622136891049,94.4249074753023,94.410140918455,96.7547220212272,98.7175013622811
558,"NIC","Nicaragua",347.770276302817,363.146839777136,357.759069338299,362.391093362643,366.078424078468,404.481262074468,420.754844688265,416.834130108416,422.999571237492,439.108258758932,444.130784256435,463.474476446611,491.058584524825,513.368010870242,530.173883237374,555.791746276418,532.775975735945,549.630590195132,557.626215102724,556.374634411228,550.351835392767,566.625504116491,585.812675578176,606.119451920525,621.314270353689,608.86511909092,601.754609472677,574.07516554576,580.6239003854,605.537788706111
562,"NER","Niger",840.433383962267,831.954171103059,834.070551494035,835.015130866404,821.66860928316,821.72962354391,801.221542735983,808.299683829264,811.232134881539,818.164003304567,821.710013033212,820.191550295744,803.910056115267,795.12301116656,754.21761383111,760.11844705319,726.171125786922,704.283711186473,656.236516863212,641.375374997445,628.038483222436,645.685208603334,676.027744347097,717.828699285643,748.891593847834,766.305393821916,745.153459073125,717.002221333342,708.900100126231,720.250609626722
566,"NGA","Nigeria",1167.49864792407,1169.0472346495,1171.12509634721,1176.95363897096,1184.6309509241,1196.79632740244,1219.24544811287,1247.30592052328,1283.32166409237,1319.78039361954,1342.2519150737,1353.70588835974,1380.82715584528,1399.26816899485,1413.10014133424,1407.90961255277,1417.95309823249,1422.29923892821,1424.89871578986,1454.68633561319,1491.13117789163,1563.23938590513,1684.09296771315,1807.19401971339,1892.2399384774,1929.85437490534,1904.94011829372,1849.28464681196,1838.03546873307,1869.20924844339
570,"NIU","Niue",604.102420178013,613.027064819785,627.643478565856,632.092258420545,638.230728370442,648.591832480849,660.731999680326,674.37080281883,679.992149888581,687.031043180781,689.751542182127,689.379586532116,687.729179806208,685.118524307185,681.02833302356,672.202475477605,663.147089825955,645.89332951599,629.728476468931,604.102869173311,587.871800785665,581.809964303153,575.333681173123,571.853235852094,571.077078698428,573.336754793448,599.997129637856,629.065699389687,639.195822392744,641.901647965156
408,"PRK","North Korea",1353.82141447778,1342.76877638041,1335.9500700278,1335.95898484238,1336.46828559737,1347.50765140886,1357.2641455941,1371.67759779557,1386.70413355252,1401.96621549169,1415.01333253374,1429.63516547178,1451.87201655333,1469.64243627472,1489.60486681579,1505.27296182152,1514.84307685804,1520.03347389152,1531.31911225286,1536.38792083988,1546.40191084763,1590.5826412637,1669.37160481514,1752.04722603952,1807.66917708087,1811.16817392482,1751.16489281034,1696.98272472131,1702.57142197636,1754.78231902729
807,"MKD","North Macedonia",2825.48134068479,2776.65416199913,2923.30054363985,2930.56171479308,2932.09945612113,2934.75759472578,2917.99710443309,2893.73361917692,2931.7119586737,2911.11813975822,2884.22086575333,2882.45748854921,2900.65948097863,2861.70732102135,2742.39337231614,2694.21496263756,2727.54670159655,2717.56925298706,2619.66450102951,2604.98600443668,2514.44364004811,2424.21614339584,2400.5576087079,2308.71185567088,2283.2059867856,2248.0550006773,2236.95565684644,2170.89903099002,2125.20754699467,2083.70089784286
578,"NOR","Norway",545.396487044181,509.572035645867,484.302048248795,459.534486002617,435.759098772128,413.557521516239,393.173884481214,378.018201480232,367.915662799377,353.963621495494,336.796002675178,313.148156979,284.46766628605,249.641560359053,221.210626718924,204.537927787754,197.358859234189,192.65639938411,188.175465116372,183.286156677263,175.184604514135,167.837352098,154.600485429367,141.430216558729,126.489237394127,115.425232783605,105.665934207657,97.4140851578965,97.1369160944162,98.9677860626228
512,"OMN","Oman",2582.5443315257,2724.67713276501,2857.83943424784,2988.25536310103,3132.32273002903,3263.76166485247,3399.911918652,3538.27490656454,3659.04451497928,3740.96170284237,3759.34563440805,3684.35345162713,3676.38933478042,3639.8508190258,3541.66033898141,3555.373803551,3611.20316695543,3596.32611668666,3552.3370855978,3424.44898566034,3371.72415901497,3251.08463879416,3106.22958013834,3039.26369344103,3001.86345945735,3014.29440535288,2976.26476620182,2898.47837311032,2707.80937744636,2625.98475899889
