"code","iso","country","HAD.raw.1990","HAD.raw.1991","HAD.raw.1992","HAD.raw.1993","HAD.raw.1994","HAD.raw.1995","HAD.raw.1996","HAD.raw.1997","HAD.raw.1998","HAD.raw.1999","HAD.raw.2000","HAD.raw.2001","HAD.raw.2002","HAD.raw.2003","HAD.raw.2004","HAD.raw.2005","HAD.raw.2006","HAD.raw.2007","HAD.raw.2008","HAD.raw.2009","HAD.raw.2010","HAD.raw.2011","HAD.raw.2012","HAD.raw.2013","HAD.raw.2014","HAD.raw.2015","HAD.raw.2016","HAD.raw.2017","HAD.raw.2018","HAD.raw.2019"
40,"AUT","Austria",9.5723169208579,8.94325097676366,8.29643265723485,7.6811536355716,7.08385863117726,6.59061233590962,6.19055642544494,5.71676481923178,5.33913974741222,4.94777213751482,4.54162727867877,4.13666111570933,3.80774898510034,3.52664192972452,3.19661758055017,2.93460428347835,2.66386724495874,2.44420410086489,2.23757261818064,2.09579376354557,1.9491560017959,1.82945107861283,1.72876872018957,1.64407199612728,1.56258205741875,1.49278440514993,1.40154416357931,1.31280660880998,1.24274666949163,1.18387687431731
31,"AZE","Azerbaijan",2690.73515733359,2712.76743774963,2766.87891476666,2775.7263634598,2768.31789234454,2678.51766620296,2557.59167503328,2403.28913730735,2261.48983901558,2105.37132660938,1934.34928338583,1738.7068575526,1584.54933306051,1446.85959897197,1291.36367469657,1157.15140298335,1002.86480746755,839.500213166681,699.441646167589,581.830761442882,501.337015788284,447.198710158747,403.323421904833,366.176641263931,337.105465233151,310.078244158231,287.800845210129,269.459461369911,245.774981813197,226.951993193258
44,"BHS","Bahamas",150.852624160705,141.90856875516,133.213391362788,125.969760548788,118.127636293215,109.984474904884,103.241336432029,90.7493457433611,80.0574675684621,72.1572300078195,63.1653578174113,58.8119468375535,53.3782997398683,50.0989280655593,47.4338202886073,43.3475808691288,40.4214727258813,36.2628456606069,33.5247371868343,31.2925237318771,28.9858271726173,27.3661974864542,25.7710642835331,24.4511969757017,23.2938249920149,22.3760200990623,21.2284472814622,20.0958165294384,19.1133080563537,18.1507216881094
48,"BHR","Bahrain",413.431056515659,373.223098720292,330.987859916533,287.316449227713,249.798549760272,219.138601343525,193.064063057165,166.328888560574,144.133144738695,125.073275162006,98.6640388538806,77.0666190775615,70.486262743094,63.2224928402476,53.3279872949276,44.9680643275037,38.2008353391593,32.5627723443976,27.9565460458834,24.0806023319252,20.9722275056921,18.4250222905686,16.2815960257536,14.2225109488862,12.4777613946447,11.1713477451719,10.2266557314562,9.38502160921568,8.25468562203374,7.12258332808128
50,"BGD","Bangladesh",8768.13502813425,8234.46328428761,8009.49181819351,7734.69041190853,7473.54038008219,7323.72733907328,7040.4491887364,6737.57753008575,6470.45080548165,6263.70582648902,6177.65135592332,6021.83817509791,5948.67657980995,5863.56582811013,5728.87776708387,5631.40524950392,5497.01926916873,5286.9517651057,4982.16985844067,4700.25636145073,4452.03039683965,4046.15571696178,3661.26026288513,3368.78002595231,3146.08446707375,2932.61882496643,2779.03340590769,2670.17662402661,2510.81254911727,2343.59165925066
52,"BRB","Barbados",7.517228469198,6.85836019985024,6.36955869343602,5.86851654393344,5.46797395288563,5.11602691156634,4.80953624621316,4.5650065086319,4.29381128107154,4.00175172967489,3.79060189929832,3.44424601531443,3.30664740366884,3.1757147656709,2.95547382012159,2.73378698645035,2.56991462012056,2.4189839188159,2.24797660092829,2.08269429603689,1.94489913533223,1.82760394868798,1.68168801667955,1.58497427369529,1.50150468984139,1.42108546264633,1.35289483741273,1.29105734806888,1.23000750114011,1.17319555027198
112,"BLR","Belarus",176.306780162021,170.00650729968,164.32370620378,167.02728672161,158.750536455427,155.008914235768,145.177721326238,139.595496556185,134.740165505908,130.809213529757,117.114897732243,114.430994197574,111.81099216957,100.375258517761,90.3246103606464,83.4016390789004,71.458503672241,58.7730523735459,49.7891040999177,42.6203844291504,37.3266426357832,33.7054490911057,26.7358047654613,23.5557058221277,20.9160159567216,18.4542858367349,16.9144861124388,15.7980051082588,14.5613171193671,13.5677056471533
56,"BEL","Belgium",6.65639200434808,6.017343239169,5.47641241415598,4.99927408220593,4.54209333185672,4.15464630855879,3.80580027239025,3.51616212402204,3.2670025985828,3.02565087946166,2.77937191855658,2.53042271166868,2.32743222607721,2.12107219902129,1.89706810082132,1.72836033941998,1.55633519021681,1.42215943316109,1.29649940002731,1.18538111340056,1.0852985950347,1.0045143821638,0.938168725779931,0.87144249772325,0.801671494146233,0.756573796683134,0.7087120610297,0.678524273543121,0.645035487621988,0.613446064645517
84,"BLZ","Belize",1434.06748267653,1297.08860386976,1191.98682293026,1110.79166694313,1048.91766062854,1016.87384488974,1005.92295950146,1011.06166513784,1008.88053871941,999.763673685574,972.565539830247,877.370872312907,806.417196272379,758.243621247543,722.964152560776,683.345424209586,654.614449715201,613.067939294964,567.336997741566,544.472639079033,521.432796371728,493.140881859526,461.101813324917,439.956006305655,420.303803221626,400.731866964465,378.286150250226,356.942258263855,340.570038179349,319.833804540189
204,"BEN","Benin",8901.81069047795,8734.95776355922,8548.80262075598,8354.21177224378,8216.75597824002,8057.34531995823,7910.39196434185,7705.83609064758,7519.32155354504,7336.38105995151,7217.33516450835,7019.27825278305,6955.23148377671,6779.87832139139,6667.92156084888,6487.14994954117,6339.01648259901,6163.19662008575,6053.66308475126,5980.40252117967,5910.00654575963,5789.34936123665,5681.60006048197,5513.7897222491,5330.64194793136,5254.48280240843,5138.24797963653,5017.80614806149,4761.69873453696,4548.14996215324
60,"BMU","Bermuda",254.107451599437,229.190018832677,204.956322932463,187.447563463876,169.312085955302,149.774925426278,136.708783409367,119.248544957913,105.496812472086,95.2469688296655,85.9790692025324,76.3737335501674,68.6838254588455,62.1104091596036,56.5035908532807,51.6130582527182,46.716337760342,41.6436938250588,37.0046927882585,33.0516036210449,29.7630717197198,27.5152506866095,25.5208393769733,23.9818272308684,22.5288796105802,21.253918862035,20.1475362284475,19.1925574813543,18.1279921209193,16.8988656225762
64,"BTN","Bhutan",7670.82930634317,7731.4234934353,7473.12387434623,7186.20134058946,6929.65999941382,6710.68365578936,6496.88041854665,6346.44629758214,6144.60094256364,5763.40442464143,5620.406495357,5333.15495615143,4986.68098710703,4721.24204704428,4411.26432945467,4090.88877168967,3732.61252162305,3528.40970585371,3240.93560070475,2983.98364398214,2779.61847036035,2612.30109786555,2463.02979889408,2342.18650464678,2234.30089724428,2145.09808922051,2067.5296363686,1995.18693130909,1918.01600986848,1826.77419548761
68,"BOL","Bolivia",4008.1395460042,3724.02088070038,3461.15925260168,3227.25795224074,3002.72816380729,2822.97263704786,2655.25362105015,2520.96217374343,2378.17563597665,2250.35497881774,2124.16440172402,1993.09869896023,1874.56517914646,1759.32276515147,1657.72232455198,1572.63513424379,1492.14000944874,1426.00898250054,1358.60940307812,1294.43408585992,1236.09930197225,1187.12369464146,1143.70900395941,1104.27175586889,1058.23936211547,1006.21290029136,919.312863575989,830.506920893286,768.652525685639,723.103445933331
70,"BIH","Bosnia and Herzegovina",2165.27691080098,2298.68934803261,2306.83886453327,2303.97686769256,2275.75424173046,2225.79000561132,2063.6631178558,1850.00767465121,1561.65790353476,1375.12050223586,1263.92021367202,1193.79486792448,1137.94519520561,1046.61944503561,971.342498532484,928.63396967841,858.215378933107,834.69127478557,748.145676843215,703.685841791018,660.168064569284,623.837658684005,582.23298508329,559.308740683681,536.885798084948,530.771171292418,507.027529373595,487.263423458267,471.482419682762,449.965159353365
72,"BWA","Botswana",4879.72363578484,4748.19290790501,4658.86497864757,4572.91562965183,4524.99029380655,4472.26916780911,4382.417036558,4278.70865917995,4229.07936480547,4145.94097609707,4086.72765461116,3991.91539966741,3869.32908220367,3675.88465004392,3426.06251520375,3155.69822487217,2963.9412469276,2726.73348704305,2575.49815512638,2427.73986641397,2321.43042345602,2216.60399387635,2098.07815376214,1996.52947351038,1906.72911366534,1825.19862156171,1741.51093549867,1677.18437456602,1592.15227203407,1487.00493328848
76,"BRA","Brazil",2002.0809250396,1812.90111353832,1655.9502401626,1522.56489242564,1378.69594432827,1260.24851118211,1158.37859832136,1063.90868267186,992.15817575279,921.195414018425,855.628469355309,805.310565709065,754.689175314736,705.482324899023,659.456170395409,609.708650793083,566.39128126163,525.541735243076,486.702340119221,449.96803402991,415.555790879986,384.996999056454,351.385510201074,320.312995592255,290.976260574411,267.64838853395,248.086821905998,227.974371462771,211.981653557828,196.01673273562
92,"VGB","British Virgin Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
